842.2712	0.0847
842.5123	0.0845
842.7533	0.0843
842.9944	0.0842
843.2355	0.0843
843.4765	0.0843
843.7176	0.0842
843.9586	0.0841
844.1997	0.0839
844.4407	0.0838
844.6818	0.0838
844.9229	0.0836
845.1639	0.0835
845.405	0.0833
845.6461	0.0832
845.8871	0.0832
846.1282	0.0832
846.3693	0.0831
846.6103	0.083
846.8514	0.0828
847.0925	0.0826
847.3335	0.0824
847.5746	0.0822
847.8156	0.082
848.0567	0.082
848.2977	0.082
848.5388	0.0821
848.7799	0.0821
849.0209	0.0818
849.262	0.0815
849.5031	0.0812
849.7441	0.0811
849.9852	0.0811
850.2263	0.081
850.4673	0.0808
850.7084	0.0806
850.9495	0.0804
851.1905	0.0804
851.4316	0.0804
851.6726	0.0802
851.9137	0.08
852.1547	0.0799
852.3958	0.0799
852.6368	0.0798
852.8779	0.0797
853.119	0.0794
853.36	0.0793
853.6011	0.0792
853.8422	0.0792
854.0833	0.0791
854.3243	0.0789
854.5654	0.0785
854.8065	0.0784
855.0475	0.0783
855.2886	0.0784
855.5296	0.0783
855.7707	0.0781
856.0117	0.0779
856.2528	0.0778
856.4939	0.0777
856.7349	0.0776
856.976	0.0773
857.217	0.0771
857.4581	0.077
857.6992	0.0769
857.9402	0.0768
858.1813	0.0766
858.4224	0.0765
858.6635	0.0764
858.9045	0.0764
859.1456	0.0764
859.3866	0.0763
859.6277	0.0761
859.8687	0.0758
860.1098	0.0756
860.3508	0.0755
860.5919	0.0753
860.833	0.0751
861.074	0.0749
861.3151	0.0748
861.5562	0.0747
861.7972	0.0747
862.0383	0.0745
