wavenumber,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1268.07,0.000072,0.000192,0.000304,0.000835,0.001072,0.001572,0.002518,0.002839,0.003129,0.003361,0.004094,0.004346,0.004404,0.004913,0.004926,0.005332,0.005680,0.006115
1270.00,0.000067,0.000177,0.000278,0.000752,0.000957,0.001392,0.002199,0.002470,0.002722,0.002924,0.003551,0.003770,0.003832,0.004262,0.004286,0.004640,0.004942,0.005321
1271.94,0.000062,0.000163,0.000257,0.000683,0.000865,0.001250,0.001953,0.002189,0.002412,0.002591,0.003139,0.003333,0.003396,0.003768,0.003798,0.004111,0.004379,0.004714
1274.05,0.000058,0.000150,0.000236,0.000617,0.000777,0.001113,0.001716,0.001916,0.002111,0.002268,0.002739,0.002907,0.002972,0.003287,0.003324,0.003598,0.003833,0.004126
1276.00,0.000054,0.000139,0.000218,0.000561,0.000702,0.000997,0.001516,0.001687,0.001859,0.001997,0.002404,0.002552,0.002617,0.002885,0.002927,0.003168,0.003375,0.003633
1277.96,0.000051,0.000131,0.000205,0.000516,0.000641,0.000902,0.001349,0.001495,0.001648,0.001770,0.002122,0.002253,0.002320,0.002547,0.002594,0.002808,0.002991,0.003220
1280.08,0.000049,0.000123,0.000192,0.000478,0.000590,0.000824,0.001217,0.001344,0.001481,0.001591,0.001902,0.002019,0.002085,0.002283,0.002332,0.002524,0.002689,0.002895
1282.05,0.000046,0.000115,0.000179,0.000438,0.000537,0.000744,0.001087,0.001198,0.001320,0.001418,0.001690,0.001794,0.001858,0.002029,0.002078,0.002249,0.002396,0.002579
1284.03,0.000043,0.000107,0.000166,0.000401,0.000490,0.000675,0.000975,0.001071,0.001181,0.001268,0.001508,0.001601,0.001662,0.001810,0.001859,0.002012,0.002143,0.002307
1286.01,0.000042,0.000102,0.000159,0.000376,0.000456,0.000622,0.000885,0.000968,0.001067,0.001146,0.001357,0.001441,0.001501,0.001629,0.001679,0.001817,0.001936,0.002084
1288.00,0.000039,0.000096,0.000149,0.000350,0.000423,0.000575,0.000812,0.000886,0.000977,0.001049,0.001241,0.001317,0.001375,0.001489,0.001538,0.001664,0.001773,0.001909
1289.99,0.000038,0.000092,0.000142,0.000327,0.000393,0.000528,0.000732,0.000795,0.000877,0.000942,0.001108,0.001177,0.001234,0.001330,0.001380,0.001494,0.001591,0.001713
1291.99,0.000036,0.000086,0.000133,0.000303,0.000363,0.000485,0.000668,0.000725,0.000798,0.000858,0.001008,0.001070,0.001124,0.001210,0.001257,0.001361,0.001449,0.001560
1294.00,0.000035,0.000083,0.000129,0.000289,0.000344,0.000456,0.000619,0.000669,0.000737,0.000791,0.000927,0.000984,0.001037,0.001112,0.001160,0.001255,0.001337,0.001440
1296.01,0.000032,0.000077,0.000119,0.000267,0.000318,0.000422,0.000573,0.000620,0.000683,0.000734,0.000860,0.000913,0.000962,0.001032,0.001076,0.001164,0.001240,0.001335
1298.03,0.000032,0.000075,0.000115,0.000254,0.000300,0.000395,0.000530,0.000571,0.000629,0.000676,0.000789,0.000838,0.000886,0.000947,0.000991,0.001072,0.001142,0.001230
1300.05,0.000031,0.000073,0.000112,0.000244,0.000285,0.000371,0.000488,0.000523,0.000576,0.000619,0.000719,0.000763,0.000811,0.000863,0.000907,0.000982,0.001046,0.001126
1302.08,0.000030,0.000069,0.000106,0.000230,0.000269,0.000350,0.000460,0.000493,0.000543,0.000583,0.000678,0.000719,0.000764,0.000813,0.000855,0.000925,0.000986,0.001061
1303.95,0.000029,0.000067,0.000103,0.000219,0.000254,0.000327,0.000423,0.000451,0.000497,0.000534,0.000618,0.000656,0.000700,0.000741,0.000783,0.000848,0.000903,0.000972
1305.99,0.000028,0.000065,0.000099,0.000208,0.000241,0.000309,0.000397,0.000422,0.000466,0.000500,0.000577,0.000613,0.000655,0.000693,0.000733,0.000793,0.000845,0.000910
1308.04,0.000026,0.000061,0.000093,0.000197,0.000229,0.000294,0.000380,0.000406,0.000447,0.000481,0.000556,0.000590,0.000630,0.000667,0.000704,0.000762,0.000812,0.000874
1309.93,0.000026,0.000060,0.000092,0.000191,0.000221,0.000281,0.000358,0.000380,0.000419,0.000450,0.000518,0.000550,0.000590,0.000622,0.000659,0.000714,0.000760,0.000818
1311.99,0.000026,0.000058,0.000089,0.000183,0.000210,0.000266,0.000334,0.000354,0.000390,0.000419,0.000481,0.000510,0.000549,0.000577,0.000614,0.000664,0.000708,0.000762
1314.06,0.000025,0.000056,0.000086,0.000177,0.000203,0.000257,0.000322,0.000340,0.000375,0.000403,0.000462,0.000491,0.000528,0.000555,0.000590,0.000639,0.000681,0.000733
1315.96,0.000024,0.000054,0.000082,0.000168,0.000192,0.000242,0.000301,0.000318,0.000351,0.000377,0.000432,0.000458,0.000494,0.000518,0.000552,0.000598,0.000637,0.000685
1318.04,0.000023,0.000052,0.000080,0.000162,0.000184,0.000231,0.000286,0.000302,0.000333,0.000357,0.000409,0.000434,0.000468,0.000491,0.000524,0.000567,0.000604,0.000650
1319.96,0.000023,0.000052,0.000079,0.000158,0.000180,0.000224,0.000275,0.000289,0.000319,0.000342,0.000390,0.000414,0.000448,0.000468,0.000501,0.000543,0.000578,0.000622
1322.05,0.000022,0.000050,0.000076,0.000152,0.000173,0.000216,0.000266,0.000280,0.000309,0.000332,0.000379,0.000403,0.000435,0.000455,0.000487,0.000527,0.000561,0.000604
1323.98,0.000022,0.000048,0.000073,0.000145,0.000164,0.000203,0.000247,0.000259,0.000285,0.000307,0.000349,0.000371,0.000402,0.000419,0.000449,0.000486,0.000518,0.000558
1326.08,0.000021,0.000047,0.000071,0.000142,0.000161,0.000200,0.000244,0.000256,0.000282,0.000303,0.000346,0.000367,0.000397,0.000415,0.000444,0.000481,0.000512,0.000552
1328.02,0.000021,0.000047,0.000072,0.000141,0.000158,0.000195,0.000234,0.000244,0.000269,0.000289,0.000328,0.000348,0.000379,0.000393,0.000424,0.000459,0.000488,0.000526
1329.96,0.000020,0.000044,0.000067,0.000132,0.000149,0.000184,0.000223,0.000234,0.000257,0.000276,0.000314,0.000334,0.000362,0.000377,0.000405,0.000439,0.000467,0.000503
1331.91,0.000020,0.000044,0.000066,0.000130,0.000146,0.000179,0.000214,0.000224,0.000247,0.000265,0.000301,0.000320,0.000348,0.000361,0.000389,0.000421,0.000448,0.000483
1334.04,0.000020,0.000043,0.000066,0.000128,0.000144,0.000177,0.000212,0.000221,0.000244,0.000262,0.000297,0.000315,0.000343,0.000356,0.000384,0.000415,0.000442,0.000476
1336.01,0.000019,0.000041,0.000063,0.000121,0.000135,0.000166,0.000196,0.000204,0.000225,0.000242,0.000273,0.000290,0.000317,0.000328,0.000354,0.000384,0.000409,0.000440
1337.97,0.000018,0.000039,0.000060,0.000117,0.000131,0.000162,0.000195,0.000204,0.000225,0.000242,0.000275,0.000292,0.000317,0.000330,0.000355,0.000384,0.000409,0.000440
1339.94,0.000018,0.000039,0.000059,0.000116,0.000130,0.000160,0.000193,0.000202,0.000222,0.000239,0.000271,0.000288,0.000313,0.000326,0.000350,0.000379,0.000403,0.000434
1341.92,0.000018,0.000039,0.000059,0.000115,0.000128,0.000156,0.000184,0.000192,0.000211,0.000227,0.000256,0.000272,0.000297,0.000308,0.000333,0.000360,0.000383,0.000413
1344.09,0.000018,0.000039,0.000059,0.000112,0.000125,0.000152,0.000177,0.000183,0.000202,0.000217,0.000244,0.000259,0.000284,0.000293,0.000318,0.000344,0.000367,0.000395
1346.08,0.000017,0.000038,0.000057,0.000109,0.000122,0.000147,0.000172,0.000178,0.000196,0.000211,0.000238,0.000252,0.000276,0.000285,0.000309,0.000335,0.000357,0.000384
1348.07,0.000016,0.000035,0.000053,0.000103,0.000115,0.000141,0.000168,0.000175,0.000193,0.000207,0.000235,0.000250,0.000272,0.000282,0.000304,0.000329,0.000350,0.000377
1350.07,0.000016,0.000035,0.000053,0.000101,0.000113,0.000137,0.000161,0.000167,0.000184,0.000198,0.000224,0.000238,0.000260,0.000269,0.000290,0.000314,0.000335,0.000360
1352.08,0.000016,0.000035,0.000053,0.000100,0.000112,0.000135,0.000159,0.000165,0.000182,0.000195,0.000221,0.000234,0.000256,0.000265,0.000286,0.000310,0.000330,0.000355
1353.91,0.000016,0.000035,0.000052,0.000100,0.000111,0.000134,0.000157,0.000163,0.000180,0.000193,0.000218,0.000232,0.000253,0.000262,0.000283,0.000307,0.000327,0.000352
1355.93,0.000016,0.000034,0.000052,0.000098,0.000108,0.000130,0.000151,0.000156,0.000172,0.000185,0.000208,0.000221,0.000242,0.000250,0.000271,0.000293,0.000313,0.000337
1357.96,0.000015,0.000032,0.000048,0.000092,0.000103,0.000125,0.000149,0.000155,0.000171,0.000184,0.000208,0.000221,0.000241,0.000250,0.000269,0.000291,0.000310,0.000334
1359.99,0.000015,0.000032,0.000049,0.000091,0.000101,0.000122,0.000141,0.000146,0.000161,0.000173,0.000195,0.000207,0.000227,0.000234,0.000254,0.000275,0.000293,0.000315
1362.03,0.000014,0.000031,0.000047,0.000090,0.000100,0.000121,0.000141,0.000147,0.000161,0.000173,0.000196,0.000208,0.000227,0.000235,0.000254,0.000275,0.000293,0.000315
1364.07,0.000014,0.000031,0.000047,0.000088,0.000097,0.000117,0.000135,0.000140,0.000154,0.000166,0.000186,0.000198,0.000217,0.000224,0.000243,0.000263,0.000280,0.000301
1365.93,0.000014,0.000031,0.000047,0.000087,0.000096,0.000116,0.000134,0.000138,0.000153,0.000164,0.000184,0.000196,0.000215,0.000221,0.000240,0.000260,0.000277,0.000298
1367.99,0.000013,0.000029,0.000044,0.000083,0.000092,0.000111,0.000129,0.000134,0.000148,0.000159,0.000180,0.000191,0.000209,0.000216,0.000233,0.000252,0.000269,0.000290
1370.05,0.000013,0.000029,0.000044,0.000082,0.000091,0.000110,0.000128,0.000133,0.000147,0.000158,0.000178,0.000189,0.000207,0.000214,0.000231,0.000250,0.000267,0.000287
1371.93,0.000013,0.000029,0.000043,0.000081,0.000089,0.000107,0.000123,0.000127,0.000140,0.000151,0.000169,0.000180,0.000197,0.000203,0.000221,0.000239,0.000255,0.000274
1374.00,0.000013,0.000028,0.000042,0.000078,0.000086,0.000104,0.000120,0.000124,0.000137,0.000147,0.000165,0.000176,0.000193,0.000199,0.000215,0.000233,0.000248,0.000267
1376.08,0.000013,0.000027,0.000041,0.000077,0.000085,0.000103,0.000120,0.000124,0.000137,0.000147,0.000166,0.000176,0.000193,0.000199,0.000216,0.000233,0.000249,0.000268
1377.98,0.000013,0.000028,0.000042,0.000077,0.000085,0.000102,0.000118,0.000122,0.000134,0.000144,0.000162,0.000172,0.000189,0.000194,0.000211,0.000229,0.000243,0.000262
1380.07,0.000012,0.000026,0.000039,0.000073,0.000081,0.000098,0.000114,0.000118,0.000130,0.000140,0.000158,0.000167,0.000183,0.000189,0.000205,0.000222,0.000236,0.000254
1381.98,0.000012,0.000026,0.000039,0.000073,0.000081,0.000097,0.000113,0.000117,0.000129,0.000139,0.000157,0.000166,0.000182,0.000188,0.000204,0.000220,0.000235,0.000253
1384.08,0.000012,0.000026,0.000038,0.000071,0.000079,0.000094,0.000108,0.000112,0.000123,0.000132,0.000149,0.000158,0.000173,0.000178,0.000194,0.000210,0.000223,0.000241
1386.00,0.000012,0.000025,0.000038,0.000071,0.000078,0.000094,0.000107,0.000111,0.000122,0.000131,0.000147,0.000156,0.000172,0.000177,0.000192,0.000208,0.000222,0.000239
1387.93,0.000012,0.000025,0.000038,0.000071,0.000078,0.000093,0.000107,0.000110,0.000121,0.000130,0.000147,0.000156,0.000171,0.000176,0.000191,0.000207,0.000220,0.000237
1390.05,0.000011,0.000025,0.000037,0.000068,0.000075,0.000090,0.000102,0.000106,0.000116,0.000125,0.000140,0.000149,0.000164,0.000168,0.000183,0.000198,0.000211,0.000227
1391.98,0.000011,0.000024,0.000037,0.000068,0.000075,0.000089,0.000101,0.000105,0.000115,0.000124,0.000139,0.000148,0.000163,0.000167,0.000182,0.000197,0.000210,0.000226
1393.92,0.000010,0.000022,0.000033,0.000063,0.000070,0.000085,0.000100,0.000104,0.000115,0.000124,0.000140,0.000149,0.000162,0.000168,0.000181,0.000196,0.000209,0.000225
1396.06,0.000010,0.000022,0.000033,0.000062,0.000068,0.000082,0.000096,0.000099,0.000109,0.000118,0.000133,0.000141,0.000154,0.000159,0.000172,0.000186,0.000199,0.000214
1398.01,0.000010,0.000022,0.000034,0.000062,0.000069,0.000082,0.000094,0.000097,0.000107,0.000115,0.000129,0.000137,0.000151,0.000155,0.000169,0.000183,0.000194,0.000209
1399.97,0.000010,0.000022,0.000034,0.000062,0.000068,0.000082,0.000093,0.000097,0.000107,0.000114,0.000129,0.000136,0.000150,0.000154,0.000168,0.000181,0.000193,0.000208
1401.93,0.000010,0.000022,0.000033,0.000062,0.000068,0.000081,0.000093,0.000096,0.000106,0.000114,0.000128,0.000135,0.000149,0.000153,0.000166,0.000180,0.000192,0.000207
1403.90,0.000010,0.000022,0.000033,0.000061,0.000066,0.000078,0.000088,0.000091,0.000100,0.000107,0.000120,0.000127,0.000141,0.000144,0.000157,0.000170,0.000181,0.000195
1406.07,0.000010,0.000021,0.000032,0.000060,0.000065,0.000078,0.000088,0.000091,0.000101,0.000108,0.000121,0.000129,0.000142,0.000145,0.000158,0.000171,0.000183,0.000196
1408.05,0.000009,0.000020,0.000030,0.000057,0.000063,0.000076,0.000089,0.000093,0.000102,0.000110,0.000125,0.000132,0.000144,0.000150,0.000161,0.000175,0.000186,0.000200
1410.04,0.000009,0.000020,0.000030,0.000057,0.000063,0.000076,0.000089,0.000092,0.000102,0.000109,0.000124,0.000132,0.000143,0.000149,0.000160,0.000174,0.000185,0.000199
1412.03,0.000009,0.000020,0.000030,0.000055,0.000061,0.000073,0.000085,0.000088,0.000097,0.000104,0.000117,0.000124,0.000136,0.000141,0.000152,0.000165,0.000175,0.000189
1414.03,0.000009,0.000020,0.000030,0.000055,0.000061,0.000073,0.000084,0.000087,0.000096,0.000103,0.000116,0.000124,0.000135,0.000140,0.000151,0.000164,0.000174,0.000188
1416.03,0.000009,0.000020,0.000029,0.000054,0.000059,0.000070,0.000080,0.000082,0.000091,0.000097,0.000109,0.000116,0.000128,0.000131,0.000143,0.000154,0.000164,0.000177
1418.04,0.000009,0.000020,0.000030,0.000055,0.000060,0.000070,0.000078,0.000080,0.000089,0.000095,0.000106,0.000113,0.000125,0.000127,0.000139,0.000151,0.000161,0.000173
1420.05,0.000009,0.000020,0.000030,0.000054,0.000059,0.000070,0.000078,0.000080,0.000088,0.000095,0.000106,0.000112,0.000124,0.000127,0.000139,0.000150,0.000160,0.000172
1422.07,0.000009,0.000020,0.000030,0.000054,0.000059,0.000070,0.000078,0.000080,0.000088,0.000094,0.000105,0.000111,0.000123,0.000126,0.000138,0.000149,0.000159,0.000171
1424.10,0.000008,0.000017,0.000026,0.000049,0.000054,0.000066,0.000077,0.000081,0.000089,0.000095,0.000108,0.000115,0.000125,0.000130,0.000140,0.000151,0.000161,0.000173
1425.92,0.000008,0.000017,0.000026,0.000049,0.000054,0.000065,0.000077,0.000080,0.000088,0.000095,0.000108,0.000114,0.000124,0.000129,0.000139,0.000151,0.000160,0.000173
1427.96,0.000008,0.000017,0.000026,0.000048,0.000054,0.000065,0.000077,0.000080,0.000088,0.000094,0.000107,0.000114,0.000124,0.000129,0.000138,0.000150,0.000160,0.000172
1430.00,0.000008,0.000017,0.000025,0.000047,0.000052,0.000063,0.000073,0.000075,0.000083,0.000089,0.000101,0.000107,0.000117,0.000121,0.000131,0.000141,0.000151,0.000162
1432.05,0.000008,0.000017,0.000025,0.000046,0.000051,0.000060,0.000068,0.000071,0.000078,0.000084,0.000094,0.000100,0.000110,0.000113,0.000123,0.000133,0.000141,0.000152
1433.90,0.000008,0.000017,0.000025,0.000046,0.000050,0.000060,0.000068,0.000070,0.000077,0.000083,0.000093,0.000099,0.000109,0.000112,0.000122,0.000132,0.000140,0.000151
1435.96,0.000008,0.000017,0.000025,0.000046,0.000050,0.000060,0.000068,0.000070,0.000077,0.000083,0.000093,0.000098,0.000108,0.000111,0.000121,0.000131,0.000140,0.000150
1438.02,0.000008,0.000017,0.000025,0.000046,0.000050,0.000059,0.000067,0.000070,0.000077,0.000082,0.000092,0.000098,0.000108,0.000111,0.000121,0.000130,0.000139,0.000150
1440.09,0.000008,0.000017,0.000025,0.000046,0.000050,0.000059,0.000067,0.000069,0.000076,0.000082,0.000092,0.000098,0.000107,0.000110,0.000120,0.000130,0.000138,0.000149
1441.96,0.000007,0.000014,0.000022,0.000042,0.000047,0.000057,0.000069,0.000072,0.000079,0.000085,0.000097,0.000103,0.000112,0.000117,0.000125,0.000135,0.000144,0.000155
1444.04,0.000007,0.000015,0.000023,0.000043,0.000048,0.000058,0.000068,0.000071,0.000078,0.000083,0.000095,0.000100,0.000109,0.000113,0.000122,0.000132,0.000141,0.000152
1445.92,0.000007,0.000015,0.000023,0.000043,0.000048,0.000057,0.000067,0.000070,0.000077,0.000083,0.000094,0.000100,0.000109,0.000113,0.000122,0.000132,0.000140,0.000151
1448.02,0.000007,0.000015,0.000022,0.000042,0.000046,0.000055,0.000063,0.000066,0.000072,0.000078,0.000088,0.000093,0.000102,0.000105,0.000114,0.000123,0.000131,0.000141
1449.91,0.000007,0.000015,0.000022,0.000042,0.000046,0.000055,0.000063,0.000065,0.000072,0.000077,0.000087,0.000093,0.000102,0.000105,0.000114,0.000123,0.000131,0.000141
1452.01,0.000007,0.000015,0.000022,0.000041,0.000044,0.000053,0.000059,0.000061,0.000068,0.000073,0.000081,0.000086,0.000095,0.000097,0.000106,0.000115,0.000122,0.000132
1453.91,0.000007,0.000015,0.000022,0.000040,0.000044,0.000052,0.000059,0.000061,0.000067,0.000072,0.000081,0.000086,0.000095,0.000097,0.000106,0.000115,0.000122,0.000132
1456.03,0.000007,0.000015,0.000022,0.000040,0.000044,0.000052,0.000059,0.000061,0.000067,0.000072,0.000081,0.000086,0.000094,0.000097,0.000106,0.000114,0.000122,0.000131
1457.94,0.000007,0.000015,0.000022,0.000040,0.000044,0.000052,0.000059,0.000061,0.000067,0.000072,0.000080,0.000085,0.000094,0.000096,0.000105,0.000114,0.000121,0.000130
1460.07,0.000007,0.000015,0.000022,0.000040,0.000044,0.000052,0.000059,0.000060,0.000066,0.000071,0.000080,0.000085,0.000094,0.000096,0.000105,0.000113,0.000121,0.000130
1461.99,0.000006,0.000013,0.000020,0.000038,0.000042,0.000051,0.000060,0.000062,0.000068,0.000074,0.000083,0.000089,0.000096,0.000100,0.000108,0.000117,0.000124,0.000134
1463.91,0.000005,0.000012,0.000018,0.000035,0.000039,0.000048,0.000058,0.000061,0.000068,0.000073,0.000083,0.000088,0.000095,0.000100,0.000106,0.000115,0.000123,0.000132
1466.06,0.000005,0.000012,0.000018,0.000034,0.000038,0.000046,0.000054,0.000057,0.000063,0.000067,0.000076,0.000081,0.000088,0.000092,0.000099,0.000107,0.000114,0.000122
1468.00,0.000005,0.000012,0.000018,0.000034,0.000038,0.000046,0.000054,0.000057,0.000062,0.000067,0.000076,0.000081,0.000088,0.000091,0.000098,0.000106,0.000113,0.000122
1469.94,0.000005,0.000012,0.000018,0.000034,0.000038,0.000046,0.000054,0.000056,0.000062,0.000067,0.000076,0.000081,0.000088,0.000091,0.000098,0.000106,0.000113,0.000122
1472.10,0.000006,0.000012,0.000018,0.000035,0.000038,0.000046,0.000053,0.000055,0.000061,0.000065,0.000074,0.000078,0.000085,0.000088,0.000096,0.000103,0.000110,0.000119
1474.06,0.000005,0.000012,0.000018,0.000035,0.000038,0.000046,0.000053,0.000055,0.000060,0.000065,0.000073,0.000078,0.000085,0.000088,0.000095,0.000103,0.000110,0.000118
1476.01,0.000005,0.000012,0.000018,0.000035,0.000038,0.000046,0.000053,0.000055,0.000060,0.000065,0.000073,0.000078,0.000085,0.000088,0.000095,0.000103,0.000109,0.000118
1477.98,0.000005,0.000012,0.000018,0.000034,0.000038,0.000046,0.000053,0.000055,0.000060,0.000065,0.000073,0.000077,0.000085,0.000087,0.000095,0.000102,0.000109,0.000117
1479.95,0.000005,0.000012,0.000018,0.000033,0.000037,0.000043,0.000049,0.000051,0.000056,0.000060,0.000067,0.000071,0.000079,0.000081,0.000088,0.000095,0.000101,0.000109
1481.92,0.000005,0.000012,0.000018,0.000033,0.000036,0.000043,0.000049,0.000050,0.000056,0.000060,0.000067,0.000071,0.000078,0.000080,0.000088,0.000095,0.000101,0.000109
1483.90,0.000005,0.000011,0.000016,0.000031,0.000035,0.000042,0.000050,0.000052,0.000058,0.000062,0.000070,0.000075,0.000081,0.000085,0.000091,0.000098,0.000105,0.000113
1486.10,0.000004,0.000010,0.000015,0.000030,0.000034,0.000042,0.000051,0.000053,0.000059,0.000063,0.000072,0.000076,0.000082,0.000086,0.000092,0.000100,0.000106,0.000114
1488.10,0.000004,0.000010,0.000015,0.000029,0.000033,0.000040,0.000047,0.000049,0.000054,0.000058,0.000066,0.000070,0.000076,0.000079,0.000085,0.000092,0.000098,0.000105
1490.09,0.000004,0.000010,0.000015,0.000029,0.000032,0.000039,0.000047,0.000049,0.000054,0.000058,0.000066,0.000070,0.000076,0.000079,0.000085,0.000092,0.000098,0.000105
1492.09,0.000004,0.000010,0.000015,0.000029,0.000032,0.000039,0.000047,0.000049,0.000054,0.000058,0.000065,0.000069,0.000075,0.000078,0.000084,0.000091,0.000097,0.000105
1494.10,0.000004,0.000010,0.000015,0.000029,0.000032,0.000039,0.000046,0.000048,0.000053,0.000057,0.000065,0.000069,0.000075,0.000078,0.000084,0.000091,0.000097,0.000104
1496.11,0.000004,0.000010,0.000015,0.000029,0.000032,0.000039,0.000046,0.000048,0.000053,0.000057,0.000065,0.000069,0.000075,0.000078,0.000084,0.000091,0.000097,0.000104
1497.90,0.000004,0.000010,0.000015,0.000029,0.000032,0.000039,0.000046,0.000048,0.000053,0.000057,0.000065,0.000069,0.000075,0.000078,0.000084,0.000090,0.000096,0.000104
1499.93,0.000004,0.000010,0.000015,0.000029,0.000032,0.000039,0.000046,0.000048,0.000053,0.000057,0.000065,0.000069,0.000075,0.000078,0.000083,0.000090,0.000096,0.000103
1501.95,0.000004,0.000010,0.000015,0.000029,0.000032,0.000039,0.000046,0.000048,0.000053,0.000057,0.000064,0.000068,0.000074,0.000077,0.000083,0.000090,0.000096,0.000103
1503.99,0.000005,0.000010,0.000015,0.000030,0.000033,0.000039,0.000045,0.000047,0.000051,0.000055,0.000062,0.000066,0.000072,0.000075,0.000081,0.000088,0.000093,0.000100
1506.02,0.000005,0.000010,0.000015,0.000029,0.000032,0.000039,0.000045,0.000046,0.000051,0.000055,0.000062,0.000066,0.000072,0.000074,0.000081,0.000087,0.000093,0.000100
1508.07,0.000005,0.000010,0.000015,0.000029,0.000032,0.000039,0.000045,0.000046,0.000051,0.000055,0.000062,0.000066,0.000072,0.000074,0.000080,0.000087,0.000093,0.000100
1509.89,0.000004,0.000009,0.000013,0.000026,0.000029,0.000036,0.000042,0.000044,0.000049,0.000052,0.000059,0.000063,0.000069,0.000071,0.000077,0.000083,0.000088,0.000095
1511.94,0.000004,0.000009,0.000013,0.000026,0.000029,0.000036,0.000042,0.000044,0.000049,0.000052,0.000059,0.000063,0.000068,0.000071,0.000076,0.000083,0.000088,0.000095
1514.00,0.000003,0.000008,0.000012,0.000024,0.000027,0.000033,0.000040,0.000041,0.000046,0.000049,0.000056,0.000059,0.000064,0.000067,0.000072,0.000078,0.000083,0.000089
1516.07,0.000003,0.000008,0.000012,0.000024,0.000027,0.000033,0.000040,0.000041,0.000046,0.000049,0.000056,0.000059,0.000064,0.000067,0.000072,0.000078,0.000083,0.000089
1517.91,0.000003,0.000008,0.000012,0.000024,0.000027,0.000033,0.000039,0.000041,0.000045,0.000049,0.000055,0.000059,0.000064,0.000066,0.000071,0.000077,0.000082,0.000089
1519.99,0.000003,0.000008,0.000012,0.000024,0.000027,0.000033,0.000039,0.000041,0.000045,0.000049,0.000055,0.000059,0.000064,0.000066,0.000071,0.000077,0.000082,0.000089
1522.07,0.000003,0.000008,0.000012,0.000024,0.000027,0.000033,0.000039,0.000041,0.000045,0.000049,0.000055,0.000059,0.000064,0.000066,0.000071,0.000077,0.000082,0.000088
1523.93,0.000003,0.000008,0.000012,0.000024,0.000027,0.000033,0.000039,0.000041,0.000045,0.000048,0.000055,0.000058,0.000064,0.000066,0.000071,0.000077,0.000082,0.000088
1526.02,0.000003,0.000008,0.000012,0.000024,0.000027,0.000033,0.000039,0.000041,0.000045,0.000048,0.000055,0.000058,0.000063,0.000066,0.000071,0.000077,0.000081,0.000088
1527.88,0.000003,0.000008,0.000012,0.000024,0.000027,0.000033,0.000039,0.000041,0.000045,0.000048,0.000055,0.000058,0.000063,0.000066,0.000071,0.000076,0.000081,0.000088
1529.99,0.000003,0.000007,0.000011,0.000022,0.000025,0.000031,0.000037,0.000039,0.000043,0.000046,0.000053,0.000056,0.000061,0.000063,0.000068,0.000073,0.000078,0.000084
1532.10,0.000003,0.000007,0.000011,0.000022,0.000025,0.000031,0.000037,0.000039,0.000043,0.000046,0.000053,0.000056,0.000060,0.000063,0.000068,0.000073,0.000078,0.000084
1533.98,0.000003,0.000007,0.000011,0.000022,0.000025,0.000031,0.000037,0.000039,0.000043,0.000046,0.000053,0.000056,0.000060,0.000063,0.000067,0.000073,0.000078,0.000084
1536.10,0.000003,0.000007,0.000011,0.000021,0.000024,0.000029,0.000034,0.000035,0.000039,0.000041,0.000047,0.000050,0.000054,0.000056,0.000061,0.000066,0.000070,0.000075
1537.99,0.000003,0.000007,0.000011,0.000021,0.000024,0.000029,0.000034,0.000035,0.000038,0.000041,0.000047,0.000050,0.000054,0.000056,0.000061,0.000065,0.000070,0.000075
1539.88,0.000002,0.000006,0.000009,0.000019,0.000022,0.000028,0.000035,0.000037,0.000040,0.000043,0.000050,0.000053,0.000057,0.000060,0.000064,0.000069,0.000073,0.000079
1542.02,0.000002,0.000006,0.000009,0.000019,0.000022,0.000028,0.000035,0.000037,0.000040,0.000043,0.000050,0.000053,0.000057,0.000060,0.000063,0.000069,0.000073,0.000079
1543.92,0.000003,0.000006,0.000010,0.000020,0.000023,0.000028,0.000034,0.000035,0.000039,0.000042,0.000048,0.000051,0.000055,0.000057,0.000061,0.000067,0.000071,0.000076
1546.07,0.000002,0.000006,0.000009,0.000019,0.000022,0.000028,0.000034,0.000036,0.000040,0.000043,0.000049,0.000052,0.000056,0.000059,0.000063,0.000068,0.000073,0.000078
1547.99,0.000002,0.000006,0.000009,0.000019,0.000022,0.000028,0.000034,0.000036,0.000040,0.000043,0.000049,0.000052,0.000056,0.000059,0.000063,0.000068,0.000072,0.000078
1549.91,0.000002,0.000006,0.000009,0.000019,0.000022,0.000028,0.000034,0.000036,0.000040,0.000043,0.000049,0.000052,0.000056,0.000059,0.000063,0.000068,0.000072,0.000078
1552.07,0.000002,0.000006,0.000009,0.000019,0.000022,0.000028,0.000034,0.000036,0.000040,0.000043,0.000049,0.000052,0.000056,0.000059,0.000063,0.000068,0.000072,0.000078
1554.00,0.000002,0.000006,0.000009,0.000019,0.000022,0.000027,0.000034,0.000036,0.000040,0.000043,0.000049,0.000052,0.000056,0.000059,0.000062,0.000067,0.000072,0.000077
1555.94,0.000002,0.000006,0.000009,0.000019,0.000022,0.000027,0.000034,0.000036,0.000040,0.000043,0.000049,0.000052,0.000056,0.000059,0.000062,0.000067,0.000072,0.000077
1558.12,0.000002,0.000006,0.000009,0.000019,0.000022,0.000027,0.000034,0.000036,0.000040,0.000042,0.000049,0.000052,0.000056,0.000059,0.000062,0.000067,0.000072,0.000077
