wavenumber_cm1,absorbance_input,experimental_transmittance,n_film,k_film,theoretical_transmittance,fresnel_correction_amplitude,transmittance_residual
606.7535,0.0057,0.9869610187296448,1.7266367561078222,0.03466008713446809,0.986961019233204,0.9987238956013016,-5.035591943425288e-10
606.9945,0.0056,0.9871883010683962,1.7234371661987116,0.034272026408101966,0.9871883006191662,0.9987818510089719,4.4922998654328694e-10
607.2356,0.005,0.9885530946569389,1.722207803707505,0.030701174201030666,0.988553095128384,0.9989295690532738,-4.714451051768265e-10
607.4766,0.0045,0.9896918638691029,1.7261644063059853,0.027381713438130506,0.9896918634045352,0.9990002008283999,4.645677176284835e-10
607.7177,0.0048,0.9890084450210656,1.7319929351780892,0.02877661927214058,0.9890084454711071,0.9988696644017695,-4.5004155957428793e-10
607.9588,0.0057,0.9869610187296448,1.7358417866867861,0.03391429779352525,0.9869610182402033,0.9986205777077763,4.894414873390929e-10
608.1998,0.0067,0.9846910713769389,1.735895107705786,0.03992745772379668,0.9846910719345687,0.9983908389721657,-5.576298311993355e-10
608.4409,0.0075,0.9828788730000322,1.733813657763503,0.044906714128693584,0.9828788725615414,0.9982339064443799,4.384907992260878e-10
608.6819,0.008,0.9817479430199844,1.7293291928380383,0.04827631116976462,0.9817479436525022,0.9981765595430001,-6.325178159016787e-10
608.923,0.008,0.9817479430199844,1.7248435796261674,0.048619967591787244,0.9817479425902315,0.9982319774617714,4.2975289993307797e-10
609.1641,0.0078,0.9822001587742529,1.7207240472011218,0.047715062725712964,0.9822001593730988,0.9983264791210341,-5.988458617878223e-10
609.4052,0.0072,0.9835580562269576,1.7173645988524024,0.04430890714700688,0.9835580557886789,0.998498184793341,4.3827863560608193e-10
609.6462,0.0065,0.9851446428040349,1.7164504887195342,0.04010282273683551,0.9851446433370247,0.9986620811872186,-5.329897634354097e-10
609.8873,0.0058,0.9867337887185613,1.7165645235592901,0.03582541619873001,0.9867337882768717,0.9988145760165875,4.416895738046378e-10
610.1284,0.0049,0.9887807436269282,1.7186826327622602,0.03020357251979487,0.9887807440960854,0.9989906524673899,-4.69157157567679e-10
610.3694,0.0042,0.9903757549692471,1.7247249669393196,0.025546527242290597,0.9903757545046511,0.9990838936771271,4.645960283156114e-10
610.6105,0.0041,0.9906038236706045,1.7330862303343264,0.024362266002618236,0.9906038240843951,0.9990188926186155,-4.137905573742273e-10
610.8515,0.0048,0.9890084450210656,1.7416838056156299,0.027934889691239733,0.9890084444668675,0.9987632293014662,5.541980208079167e-10
611.0926,0.0061,0.9860524125308565,1.7460819049241916,0.035356603340296416,0.9860524130129354,0.998408603273705,-4.820789323289887e-10
611.3336,0.0071,0.9837845549144182,1.7461420083831127,0.0413081482368137,0.9837845544183049,0.9981742772942482,4.961132615832753e-10
611.5747,0.0077,0.9824263447582703,1.745627894810502,0.04491851474666573,0.9824263453852141,0.9980411908608142,-6.269438301842456e-10
611.8158,0.0083,0.9810700097431978,1.7462149553987267,0.048438089779968434,0.9810700093149904,0.9978946263364968,4.282073584604973e-10
612.0568,0.0093,0.9788136113351815,1.7451234461466885,0.0544946646070014,0.9788136121142389,0.9976784105754156,-7.790573741672802e-10
612.2979,0.01,0.9772372209558107,1.7383806344367945,0.059266344304216546,0.977237220591522,0.9976102688636295,3.642887103083581e-10
612.5389,0.0094,0.9785882571180122,1.7289851928185775,0.056449207547599634,0.97858825782436,0.9978703535997372,-7.06347758061554e-10
612.78,0.0076,0.9826525828295317,1.725038862462012,0.04589383107539655,0.9826525823851023,0.9983196258635119,4.4442938218480776e-10
613.0211,0.0058,0.9867337887185613,1.7311445781541652,0.03458335625856619,0.9867337892213636,0.9986516366933829,-5.028022442843394e-10
613.2621,0.0053,0.987870462171174,1.7441835232572405,0.03061337716496831,0.9878704616026345,0.9986175325677173,5.685395487731171e-10
613.5032,0.0062,0.985825391709997,1.7558643830672778,0.035041212897250894,0.9858253921280501,0.9982665013039833,-4.1805314765497315e-10
613.7443,0.0076,0.9826525828295317,1.7632774469914159,0.04269102492945105,0.9826525822445734,0.9978376409506792,5.849583040173911e-10
613.9854,0.0091,0.9792644754685726,1.7675027295653691,0.05115292218266544,0.9792644762803332,0.997420049130094,-8.117605476698486e-10
614.2264,0.0106,0.9758880500302889,1.7700986743262987,0.05973821989747208,0.9758880499261621,0.9970226444942403,1.0412681827887127e-10
